Datum,Filename,MaxFuss,MaxVelo
2017-08-06 18:45:00,2017-08-06-1845.jpg,1.74,0.54
2017-08-06 19:00:00,2017-08-06-1900.jpg,1.66,0.63
2017-08-06 19:15:00,2017-08-06-1915.jpg,1.7,0.75
2017-08-06 19:30:00,2017-08-06-1930.jpg,1.55,0.59
2017-08-06 19:45:00,2017-08-06-1945.jpg,2.79,0.49
2017-08-06 20:00:00,2017-08-06-2000.jpg,2.95,0.55
2017-08-06 20:15:00,2017-08-06-2015.jpg,2.15,0.51
2017-08-06 20:30:00,2017-08-06-2030.jpg,1.41,0.5
2017-08-06 20:45:00,2017-08-06-2045.jpg,1.39,0.62
2017-08-06 21:00:00,2017-08-06-2100.jpg,0.72,0.46
2017-08-06 21:15:00,2017-08-06-2115.jpg,0.92,0.43
2017-08-06 21:30:00,2017-08-06-2130.jpg,1.07,0.46
2017-08-06 21:45:00,2017-08-06-2145.jpg,0.66,0.33
2017-08-06 22:00:00,2017-08-06-2200.jpg,1.06,0.43
2017-08-06 22:15:00,2017-08-06-2215.jpg,1.47,0.38
2017-08-06 22:30:00,2017-08-06-2230.jpg,1.03,0.28
2017-08-06 22:45:00,2017-08-06-2245.jpg,0.69,0.17
2017-08-06 23:00:00,2017-08-06-2300.jpg,1.02,0.29
2017-08-06 23:15:00,2017-08-06-2315.jpg,0.69,0.21
2017-08-06 23:30:00,2017-08-06-2330.jpg,0.57,0.18
2017-08-06 23:45:00,2017-08-06-2345.jpg,0.5,0.17
2017-08-07 00:00:00,2017-08-07-0000.jpg,0.5,0.21
2017-08-07 00:15:00,2017-08-07-0015.jpg,0.96,0.19
2017-08-07 00:30:00,2017-08-07-0030.jpg,0.2,0.06
2017-08-07 00:45:00,2017-08-07-0045.jpg,0.22,0.08
2017-08-07 01:00:00,2017-08-07-0100.jpg,0.19,0.06
2017-08-07 01:15:00,2017-08-07-0115.jpg,0.22,0.07
2017-08-07 01:30:00,2017-08-07-0130.jpg,0.15,0.07
2017-08-07 01:45:00,2017-08-07-0145.jpg,0.1,0.03
2017-08-07 02:00:00,2017-08-07-0200.jpg,0.21,0.04
2017-08-07 02:15:00,2017-08-07-0215.jpg,0.18,0.06
2017-08-07 02:30:00,2017-08-07-0230.jpg,0.14,0.07
2017-08-07 02:45:00,2017-08-07-0245.jpg,0.15,0.03
2017-08-07 03:00:00,2017-08-07-0300.jpg,0.19,0.07
2017-08-07 03:15:00,2017-08-07-0315.jpg,0.14,0.03
2017-08-07 03:30:00,2017-08-07-0330.jpg,0.16,0.02
2017-08-07 03:45:00,2017-08-07-0345.jpg,0.12,0.03
2017-08-07 04:00:00,2017-08-07-0400.jpg,0.13,0.01
2017-08-07 04:15:00,2017-08-07-0415.jpg,0.12,0.03
2017-08-07 04:30:00,2017-08-07-0430.jpg,0.14,0.05
2017-08-07 04:45:00,2017-08-07-0445.jpg,0.27,0.03
2017-08-07 05:00:00,2017-08-07-0500.jpg,0.07,0.04
2017-08-07 05:15:00,2017-08-07-0515.jpg,0.72,0.05
2017-08-07 05:30:00,2017-08-07-0530.jpg,0.21,0.06
2017-08-07 05:45:00,2017-08-07-0545.jpg,0.29,0.11
2017-08-07 06:00:00,2017-08-07-0600.jpg,0.33,0.13
2017-08-07 06:15:00,2017-08-07-0615.jpg,0.84,0.26
2017-08-07 06:30:00,2017-08-07-0630.jpg,0.84,0.37
2017-08-07 06:45:00,2017-08-07-0645.jpg,0.98,0.61
2017-08-07 07:00:00,2017-08-07-0700.jpg,1.01,0.52
2017-08-07 07:15:00,2017-08-07-0715.jpg,1.46,0.76
2017-08-07 07:30:00,2017-08-07-0730.jpg,2.07,1.25
2017-08-07 07:45:00,2017-08-07-0745.jpg,2.17,1.29
2017-08-07 08:00:00,2017-08-07-0800.jpg,2.55,1.65
2017-08-07 08:15:00,2017-08-07-0815.jpg,3.04,1.77
2017-08-07 08:30:00,2017-08-07-0830.jpg,1.31,1.58
2017-08-07 08:45:00,2017-08-07-0845.jpg,2.34,1.32
2017-08-07 09:00:00,2017-08-07-0900.jpg,1.69,0.98
2017-08-07 09:15:00,2017-08-07-0915.jpg,1.47,0.72
2017-08-07 09:30:00,2017-08-07-0930.jpg,1.39,0.52
2017-08-07 09:45:00,2017-08-07-0945.jpg,1.33,0.5
2017-08-07 10:00:00,2017-08-07-1000.jpg,1.33,0.44
2017-08-07 10:15:00,2017-08-07-1015.jpg,0.97,0.5
2017-08-07 10:30:00,2017-08-07-1030.jpg,1.18,0.4
2017-08-07 10:45:00,2017-08-07-1045.jpg,1.1,0.36
2017-08-07 11:00:00,2017-08-07-1100.jpg,1.49,0.37
2017-08-07 11:15:00,2017-08-07-1115.jpg,1.57,0.54
2017-08-07 11:30:00,2017-08-07-1130.jpg,2.46,0.57
2017-08-07 11:45:00,2017-08-07-1145.jpg,2.15,0.57
2017-08-07 12:00:00,2017-08-07-1200.jpg,2.3,0.67
2017-08-07 12:15:00,2017-08-07-1215.jpg,2.65,0.79
2017-08-07 12:30:00,2017-08-07-1230.jpg,3.32,0.66
2017-08-07 12:45:00,2017-08-07-1245.jpg,2.19,0.55
2017-08-07 13:00:00,2017-08-07-1300.jpg,2.79,0.63
2017-08-07 13:15:00,2017-08-07-1315.jpg,3.04,0.8
2017-08-07 13:30:00,2017-08-07-1330.jpg,2.95,0.77
2017-08-07 13:45:00,2017-08-07-1345.jpg,3.06,0.72
2017-08-07 14:00:00,2017-08-07-1400.jpg,2.15,0.54
2017-08-07 14:15:00,2017-08-07-1415.jpg,2.22,0.57
2017-08-07 14:30:00,2017-08-07-1430.jpg,2.1,0.72
2017-08-07 14:45:00,2017-08-07-1445.jpg,2.09,0.67
2017-08-07 15:00:00,2017-08-07-1500.jpg,2.33,0.58
2017-08-07 15:15:00,2017-08-07-1515.jpg,1.83,0.55
2017-08-07 15:30:00,2017-08-07-1530.jpg,1.79,0.69
2017-08-07 15:45:00,2017-08-07-1545.jpg,1.57,0.73
2017-08-07 16:00:00,2017-08-07-1600.jpg,1.93,0.74
2017-08-07 16:15:00,2017-08-07-1615.jpg,2.44,0.94
2017-08-07 16:30:00,2017-08-07-1630.jpg,2.44,0.9
2017-08-07 16:45:00,2017-08-07-1645.jpg,2.58,1.05
2017-08-07 17:00:00,2017-08-07-1700.jpg,2.9,1.32
2017-08-07 17:15:00,2017-08-07-1715.jpg,3.23,1.38
2017-08-07 17:30:00,2017-08-07-1730.jpg,3.93,1.78
2017-08-07 17:45:00,2017-08-07-1745.jpg,4.08,2.05
2017-08-07 18:00:00,2017-08-07-1800.jpg,3.94,2.08
2017-08-07 18:15:00,2017-08-07-1815.jpg,4.01,2.17
2017-08-07 18:30:00,2017-08-07-1830.jpg,3.51,1.78
2017-08-07 18:45:00,2017-08-07-1845.jpg,1.6,1.74
2017-08-07 19:00:00,2017-08-07-1900.jpg,3.29,1.53
2017-08-07 19:15:00,2017-08-07-1915.jpg,3.3,1.59
2017-08-07 19:30:00,2017-08-07-1930.jpg,1.34,1.2
2017-08-07 19:45:00,2017-08-07-1945.jpg,2.51,1.36
2017-08-07 20:00:00,2017-08-07-2000.jpg,2.77,1.42
2017-08-07 20:15:00,2017-08-07-2015.jpg,1.14,1.32
2017-08-07 20:30:00,2017-08-07-2030.jpg,2.18,0.93
2017-08-07 20:45:00,2017-08-07-2045.jpg,2.14,0.53
2017-08-07 21:00:00,2017-08-07-2100.jpg,1.99,0.96
2017-08-07 21:15:00,2017-08-07-2115.jpg,1.84,0.66
2017-08-07 21:30:00,2017-08-07-2130.jpg,1.7,0.61
2017-08-07 21:45:00,2017-08-07-2145.jpg,0.73,1.15
2017-08-07 22:00:00,2017-08-07-2200.jpg,1.67,0.71
2017-08-07 22:15:00,2017-08-07-2215.jpg,1.01,0.7
2017-08-07 22:30:00,2017-08-07-2230.jpg,1.62,0.75
2017-08-07 22:45:00,2017-08-07-2245.jpg,1.26,0.56
2017-08-07 23:00:00,2017-08-07-2300.jpg,0.94,0.39
2017-08-07 23:15:00,2017-08-07-2315.jpg,1.22,0.64
2017-08-07 23:30:00,2017-08-07-2330.jpg,0.96,0.26
2017-08-07 23:45:00,2017-08-07-2345.jpg,0.78,0.34
2017-08-08 00:00:00,2017-08-08-0000.jpg,1.01,0.3
2017-08-08 00:15:00,2017-08-08-0015.jpg,0.86,0.36
2017-08-08 00:30:00,2017-08-08-0030.jpg,1.32,0.21
2017-08-08 00:45:00,2017-08-08-0045.jpg,0.87,0.23
2017-08-08 01:00:00,2017-08-08-0100.jpg,1.07,0.07
2017-08-08 01:15:00,2017-08-08-0115.jpg,0.37,0.12
2017-08-08 01:30:00,2017-08-08-0130.jpg,0.23,0.14
2017-08-08 01:45:00,2017-08-08-0145.jpg,0.37,0.13
2017-08-08 02:00:00,2017-08-08-0200.jpg,0.23,0.06
2017-08-08 02:15:00,2017-08-08-0215.jpg,0.18,0.05
2017-08-08 02:30:00,2017-08-08-0230.jpg,0.13,0.08
2017-08-08 02:45:00,2017-08-08-0245.jpg,0.19,0.03
2017-08-08 03:00:00,2017-08-08-0300.jpg,0.21,0.07
2017-08-08 03:15:00,2017-08-08-0315.jpg,0.19,0.06
2017-08-08 03:30:00,2017-08-08-0330.jpg,0.25,0.09
2017-08-08 03:45:00,2017-08-08-0345.jpg,0.1,0.11
2017-08-08 04:00:00,2017-08-08-0400.jpg,0.19,0.05
2017-08-08 04:15:00,2017-08-08-0415.jpg,0.15,0.05
2017-08-08 04:30:00,2017-08-08-0430.jpg,0.14,0.04
2017-08-08 04:45:00,2017-08-08-0445.jpg,0.21,0.07
2017-08-08 05:00:00,2017-08-08-0500.jpg,0.14,0.03
2017-08-08 05:15:00,2017-08-08-0515.jpg,0.25,0.08
2017-08-08 05:30:00,2017-08-08-0530.jpg,0.19,0.13
2017-08-08 05:45:00,2017-08-08-0545.jpg,0.29,0.17
2017-08-08 06:00:00,2017-08-08-0600.jpg,0.3,0.23
2017-08-08 06:15:00,2017-08-08-0615.jpg,0.84,0.21
2017-08-08 06:30:00,2017-08-08-0630.jpg,0.84,0.37
2017-08-08 06:45:00,2017-08-08-0645.jpg,1.11,0.57
2017-08-08 07:00:00,2017-08-08-0700.jpg,1.31,0.56
2017-08-08 07:15:00,2017-08-08-0715.jpg,1.86,0.64
2017-08-08 07:30:00,2017-08-08-0730.jpg,1.89,0.93
2017-08-08 07:45:00,2017-08-08-0745.jpg,1.72,1.6
2017-08-08 08:00:00,2017-08-08-0800.jpg,2.7,1.63
2017-08-08 08:15:00,2017-08-08-0815.jpg,2.34,1.5
2017-08-08 08:30:00,2017-08-08-0830.jpg,2.19,1.51
2017-08-08 08:45:00,2017-08-08-0845.jpg,2.01,1.38
2017-08-08 09:00:00,2017-08-08-0900.jpg,1.1,0.87
2017-08-08 09:15:00,2017-08-08-0915.jpg,1.12,0.62
2017-08-08 09:30:00,2017-08-08-0930.jpg,1.25,0.54
2017-08-08 09:45:00,2017-08-08-0945.jpg,1.29,0.48
2017-08-08 10:00:00,2017-08-08-1000.jpg,1.28,0.47
2017-08-08 10:15:00,2017-08-08-1015.jpg,1.05,0.49
2017-08-08 10:30:00,2017-08-08-1030.jpg,0.95,0.25
2017-08-08 10:45:00,2017-08-08-1045.jpg,1.31,0.46
2017-08-08 11:00:00,2017-08-08-1100.jpg,1.26,0.41
2017-08-08 11:15:00,2017-08-08-1115.jpg,1.36,0.67
2017-08-08 11:30:00,2017-08-08-1130.jpg,1.55,0.37
2017-08-08 11:45:00,2017-08-08-1145.jpg,1.77,0.51
2017-08-08 12:00:00,2017-08-08-1200.jpg,1.78,0.48
2017-08-08 12:15:00,2017-08-08-1215.jpg,1.64,0.56
2017-08-08 12:30:00,2017-08-08-1230.jpg,1.96,0.45
2017-08-08 12:45:00,2017-08-08-1245.jpg,1.65,0.47
2017-08-08 13:00:00,2017-08-08-1300.jpg,2.1,0.51
2017-08-08 13:15:00,2017-08-08-1315.jpg,1.76,0.26
2017-08-08 13:30:00,2017-08-08-1330.jpg,1.66,0.49
2017-08-08 13:45:00,2017-08-08-1345.jpg,2.32,0.42
2017-08-08 14:00:00,2017-08-08-1400.jpg,1.76,0.49
2017-08-08 14:15:00,2017-08-08-1415.jpg,1.73,0.35
2017-08-08 14:30:00,2017-08-08-1430.jpg,1.61,0.46
2017-08-08 14:45:00,2017-08-08-1445.jpg,2.72,0.37
2017-08-08 15:00:00,2017-08-08-1500.jpg,2.21,0.28
2017-08-08 15:15:00,2017-08-08-1515.jpg,2.04,0.29
2017-08-08 15:30:00,2017-08-08-1530.jpg,2.28,0.26
2017-08-08 15:45:00,2017-08-08-1545.jpg,1.95,0.26
2017-08-08 16:00:00,2017-08-08-1600.jpg,1.99,0.23
2017-08-08 16:15:00,2017-08-08-1615.jpg,1.67,0.3
2017-08-08 16:30:00,2017-08-08-1630.jpg,1.95,0.42
2017-08-08 16:45:00,2017-08-08-1645.jpg,2.15,0.53
2017-08-08 17:00:00,2017-08-08-1700.jpg,2.3,0.68
2017-08-08 17:15:00,2017-08-08-1715.jpg,2.33,0.71
2017-08-08 17:30:00,2017-08-08-1730.jpg,1.88,0.79
2017-08-08 17:45:00,2017-08-08-1745.jpg,2.33,0.76
2017-08-08 18:00:00,2017-08-08-1800.jpg,2.29,0.95
2017-08-08 18:15:00,2017-08-08-1815.jpg,2.67,1.26
2017-08-08 18:30:00,2017-08-08-1830.jpg,2.57,1.16
2017-08-08 18:45:00,2017-08-08-1845.jpg,2.57,1.12
2017-08-08 19:00:00,2017-08-08-1900.jpg,2.08,0.88
2017-08-08 19:15:00,2017-08-08-1915.jpg,1.77,0.7
2017-08-08 19:30:00,2017-08-08-1930.jpg,1.66,0.67
2017-08-08 19:45:00,2017-08-08-1945.jpg,0.95,0.77
2017-08-08 20:00:00,2017-08-08-2000.jpg,1.01,0.56
2017-08-08 20:15:00,2017-08-08-2015.jpg,1.32,0.54
2017-08-08 20:30:00,2017-08-08-2030.jpg,1.18,0.44
2017-08-08 20:45:00,2017-08-08-2045.jpg,1.47,0.45
2017-08-08 21:00:00,2017-08-08-2100.jpg,0.83,0.37
2017-08-08 21:15:00,2017-08-08-2115.jpg,1.11,0.37
2017-08-08 21:30:00,2017-08-08-2130.jpg,1.12,0.31
2017-08-08 21:45:00,2017-08-08-2145.jpg,1.5,0.39
2017-08-08 22:00:00,2017-08-08-2200.jpg,1.19,0.4
2017-08-08 22:15:00,2017-08-08-2215.jpg,0.57,0.38
2017-08-08 22:30:00,2017-08-08-2230.jpg,0.99,0.29
2017-08-08 22:45:00,2017-08-08-2245.jpg,0.84,0.29
2017-08-08 23:00:00,2017-08-08-2300.jpg,0.94,0.33
2017-08-08 23:15:00,2017-08-08-2315.jpg,0.67,0.27
2017-08-08 23:30:00,2017-08-08-2330.jpg,0.81,0.18
2017-08-08 23:45:00,2017-08-08-2345.jpg,0.64,0.26
2017-08-09 00:00:00,2017-08-09-0000.jpg,0.48,0.17
2017-08-09 00:15:00,2017-08-09-0015.jpg,0.43,0.14
2017-08-09 00:30:00,2017-08-09-0030.jpg,0.11,0.07
2017-08-09 00:45:00,2017-08-09-0045.jpg,0.21,0.07
2017-08-09 01:00:00,2017-08-09-0100.jpg,0.3,0.09
2017-08-09 01:15:00,2017-08-09-0115.jpg,0.19,0.06
2017-08-09 01:30:00,2017-08-09-0130.jpg,0.26,0.05
2017-08-09 01:45:00,2017-08-09-0145.jpg,0.2,0.04
2017-08-09 02:00:00,2017-08-09-0200.jpg,0.22,0.05
2017-08-09 02:15:00,2017-08-09-0215.jpg,0.13,0.04
2017-08-09 02:30:00,2017-08-09-0230.jpg,0.04,0.04
2017-08-09 02:45:00,2017-08-09-0245.jpg,0.04,0.04
2017-08-09 03:00:00,2017-08-09-0300.jpg,0.09,0.02
2017-08-09 03:15:00,2017-08-09-0315.jpg,0.07,0.02
2017-08-09 03:30:00,2017-08-09-0330.jpg,0.12,0.02
2017-08-09 03:45:00,2017-08-09-0345.jpg,0.13,0.01
2017-08-09 04:00:00,2017-08-09-0400.jpg,0.12,0.02
2017-08-09 04:15:00,2017-08-09-0415.jpg,0.14,0.03
2017-08-09 04:30:00,2017-08-09-0430.jpg,0.13,0.04
2017-08-09 04:45:00,2017-08-09-0445.jpg,0.08,0.04
2017-08-09 05:00:00,2017-08-09-0500.jpg,0.19,0.02
2017-08-09 05:15:00,2017-08-09-0515.jpg,0.17,0.03
2017-08-09 05:30:00,2017-08-09-0530.jpg,0.2,0.09
2017-08-09 05:45:00,2017-08-09-0545.jpg,0.29,0.19
2017-08-09 06:00:00,2017-08-09-0600.jpg,0.46,0.18
2017-08-09 06:15:00,2017-08-09-0615.jpg,0.95,0.2
2017-08-09 06:30:00,2017-08-09-0630.jpg,0.68,0.25
2017-08-09 06:45:00,2017-08-09-0645.jpg,0.91,0.41
2017-08-09 07:00:00,2017-08-09-0700.jpg,1.09,0.47
2017-08-09 07:15:00,2017-08-09-0715.jpg,1.61,0.56
2017-08-09 07:30:00,2017-08-09-0730.jpg,1.62,0.75
2017-08-09 07:45:00,2017-08-09-0745.jpg,2.09,1.18
2017-08-09 08:00:00,2017-08-09-0800.jpg,2.14,1.26
2017-08-09 08:15:00,2017-08-09-0815.jpg,2.13,1.27
2017-08-09 08:30:00,2017-08-09-0830.jpg,2.23,1.2
2017-08-09 08:45:00,2017-08-09-0845.jpg,2.42,1.35
2017-08-09 09:00:00,2017-08-09-0900.jpg,1.8,1.09
2017-08-09 09:15:00,2017-08-09-0915.jpg,1.14,0.59
2017-08-09 09:30:00,2017-08-09-0930.jpg,1.37,0.61
2017-08-09 09:45:00,2017-08-09-0945.jpg,1.28,0.58
2017-08-09 10:00:00,2017-08-09-1000.jpg,1.36,0.51
2017-08-09 10:15:00,2017-08-09-1015.jpg,1.29,0.45
2017-08-09 10:30:00,2017-08-09-1030.jpg,1.18,0.39
2017-08-09 10:45:00,2017-08-09-1045.jpg,1.28,0.4
2017-08-09 11:00:00,2017-08-09-1100.jpg,1.47,0.35
2017-08-09 11:15:00,2017-08-09-1115.jpg,1.55,0.63
2017-08-09 11:30:00,2017-08-09-1130.jpg,1.54,0.48
2017-08-09 11:45:00,2017-08-09-1145.jpg,1.73,0.75
2017-08-09 12:00:00,2017-08-09-1200.jpg,1.92,0.72
2017-08-09 12:15:00,2017-08-09-1215.jpg,1.8,0.66
2017-08-09 12:30:00,2017-08-09-1230.jpg,1.76,0.69
2017-08-09 12:45:00,2017-08-09-1245.jpg,1.85,0.65
2017-08-09 13:00:00,2017-08-09-1300.jpg,2.06,0.71
2017-08-09 13:15:00,2017-08-09-1315.jpg,2.22,0.76
2017-08-09 13:30:00,2017-08-09-1330.jpg,1.99,0.53
2017-08-09 13:45:00,2017-08-09-1345.jpg,2.11,0.73
2017-08-09 14:00:00,2017-08-09-1400.jpg,1.79,0.52
2017-08-09 14:15:00,2017-08-09-1415.jpg,1.98,0.53
2017-08-09 14:30:00,2017-08-09-1430.jpg,2.02,0.49
2017-08-09 14:45:00,2017-08-09-1445.jpg,1.91,0.62
2017-08-09 15:00:00,2017-08-09-1500.jpg,1.58,0.68
2017-08-09 15:15:00,2017-08-09-1515.jpg,2.19,0.72
2017-08-09 15:30:00,2017-08-09-1530.jpg,2.06,0.55
2017-08-09 15:45:00,2017-08-09-1545.jpg,2.02,0.61
2017-08-09 16:00:00,2017-08-09-1600.jpg,2.03,0.63
2017-08-09 16:15:00,2017-08-09-1615.jpg,2.42,0.71
2017-08-09 16:30:00,2017-08-09-1630.jpg,2.01,0.72
2017-08-09 16:45:00,2017-08-09-1645.jpg,2.18,0.83
2017-08-09 17:00:00,2017-08-09-1700.jpg,2.83,1.09
2017-08-09 17:15:00,2017-08-09-1715.jpg,3.3,1.2
2017-08-09 17:30:00,2017-08-09-1730.jpg,3.28,1.3
2017-08-09 17:45:00,2017-08-09-1745.jpg,3.99,1.86
2017-08-09 18:00:00,2017-08-09-1800.jpg,2.15,1.59
2017-08-09 18:15:00,2017-08-09-1815.jpg,3.24,1.46
2017-08-09 18:30:00,2017-08-09-1830.jpg,3.74,1.75
2017-08-09 18:45:00,2017-08-09-1845.jpg,3.49,1.69
2017-08-09 19:00:00,2017-08-09-1900.jpg,3.34,1.33
2017-08-09 19:15:00,2017-08-09-1915.jpg,2.89,1.17
2017-08-09 19:30:00,2017-08-09-1930.jpg,2.54,1.01
2017-08-09 19:45:00,2017-08-09-1945.jpg,2.6,1.17
2017-08-09 20:00:00,2017-08-09-2000.jpg,2.15,0.95
2017-08-09 20:15:00,2017-08-09-2015.jpg,2.14,0.81
2017-08-09 20:30:00,2017-08-09-2030.jpg,1.61,0.74
2017-08-09 20:45:00,2017-08-09-2045.jpg,1.07,0.35
2017-08-09 21:00:00,2017-08-09-2100.jpg,0.98,0.41
2017-08-09 21:15:00,2017-08-09-2115.jpg,0.94,0.31
2017-08-09 21:30:00,2017-08-09-2130.jpg,1.06,0.41
2017-08-09 21:45:00,2017-08-09-2145.jpg,0.74,0.29
2017-08-09 22:00:00,2017-08-09-2200.jpg,1.25,0.45
2017-08-09 22:15:00,2017-08-09-2215.jpg,0.89,0.4
2017-08-09 22:30:00,2017-08-09-2230.jpg,0.83,0.34
2017-08-09 22:45:00,2017-08-09-2245.jpg,1.01,0.47
2017-08-09 23:00:00,2017-08-09-2300.jpg,1.09,0.4
2017-08-09 23:15:00,2017-08-09-2315.jpg,0.89,0.27
2017-08-09 23:30:00,2017-08-09-2330.jpg,0.86,0.35
2017-08-09 23:45:00,2017-08-09-2345.jpg,0.87,0.21
2017-08-10 00:00:00,2017-08-10-0000.jpg,0.76,0.14
2017-08-10 00:15:00,2017-08-10-0015.jpg,0.59,0.21
2017-08-10 00:30:00,2017-08-10-0030.jpg,0.71,0.19
2017-08-10 00:45:00,2017-08-10-0045.jpg,0.38,0.12
2017-08-10 01:00:00,2017-08-10-0100.jpg,0.31,0.17
2017-08-10 01:15:00,2017-08-10-0115.jpg,0.37,0.1
2017-08-10 01:30:00,2017-08-10-0130.jpg,0.26,0.13
2017-08-10 01:45:00,2017-08-10-0145.jpg,0.28,0.05
2017-08-10 02:00:00,2017-08-10-0200.jpg,0.26,0.09
2017-08-10 02:15:00,2017-08-10-0215.jpg,0.39,0.11
2017-08-10 02:30:00,2017-08-10-0230.jpg,0.4,0.15
2017-08-10 02:45:00,2017-08-10-0245.jpg,0.54,0.13
2017-08-10 03:00:00,2017-08-10-0300.jpg,0.2,0.04
2017-08-10 03:15:00,2017-08-10-0315.jpg,0.37,0.04
2017-08-10 03:30:00,2017-08-10-0330.jpg,0.06,0.07
2017-08-10 03:45:00,2017-08-10-0345.jpg,0.22,0.02
2017-08-10 04:00:00,2017-08-10-0400.jpg,0.24,0.08
2017-08-10 04:15:00,2017-08-10-0415.jpg,0.17,0.06
2017-08-10 04:30:00,2017-08-10-0430.jpg,0.12,0.03
2017-08-10 04:45:00,2017-08-10-0445.jpg,0.13,0.04
2017-08-10 05:00:00,2017-08-10-0500.jpg,0.28,0.02
2017-08-10 05:15:00,2017-08-10-0515.jpg,0.14,0.02
2017-08-10 05:30:00,2017-08-10-0530.jpg,0.18,0.07
2017-08-10 05:45:00,2017-08-10-0545.jpg,0.33,0.08
2017-08-10 06:00:00,2017-08-10-0600.jpg,0.31,0.12
2017-08-10 06:15:00,2017-08-10-0615.jpg,0.7,0.1
2017-08-10 06:30:00,2017-08-10-0630.jpg,0.73,0.2
2017-08-10 06:45:00,2017-08-10-0645.jpg,0.55,0.26
2017-08-10 07:00:00,2017-08-10-0700.jpg,1.02,0.2
2017-08-10 07:15:00,2017-08-10-0715.jpg,1.74,0.27
2017-08-10 07:30:00,2017-08-10-0730.jpg,1.91,0.51
2017-08-10 07:45:00,2017-08-10-0745.jpg,1.84,0.82
2017-08-10 08:00:00,2017-08-10-0800.jpg,1.33,0.55
2017-08-10 08:15:00,2017-08-10-0815.jpg,1.53,0.63
2017-08-10 08:30:00,2017-08-10-0830.jpg,1.57,0.5
2017-08-10 08:45:00,2017-08-10-0845.jpg,1.04,0.26
2017-08-10 09:00:00,2017-08-10-0900.jpg,0.81,0.48
2017-08-10 09:15:00,2017-08-10-0915.jpg,0.61,0.26
2017-08-10 09:30:00,2017-08-10-0930.jpg,0.86,0.15
2017-08-10 09:45:00,2017-08-10-0945.jpg,0.98,0.27
2017-08-10 10:00:00,2017-08-10-1000.jpg,0.82,0.22
2017-08-10 10:15:00,2017-08-10-1015.jpg,0.69,0.13
2017-08-10 10:30:00,2017-08-10-1030.jpg,0.75,0.1
2017-08-10 10:45:00,2017-08-10-1045.jpg,1.34,0.16
2017-08-10 11:00:00,2017-08-10-1100.jpg,1.22,0.14
2017-08-10 11:15:00,2017-08-10-1115.jpg,1.06,0.13
2017-08-10 11:30:00,2017-08-10-1130.jpg,1.05,0.23
2017-08-10 11:45:00,2017-08-10-1145.jpg,1.3,0.21
2017-08-10 12:00:00,2017-08-10-1200.jpg,1.68,0.19
2017-08-10 12:15:00,2017-08-10-1215.jpg,1.25,0.19
2017-08-10 12:30:00,2017-08-10-1230.jpg,1.56,0.22
2017-08-10 12:45:00,2017-08-10-1245.jpg,1.74,0.25
2017-08-10 13:00:00,2017-08-10-1300.jpg,1.6,0.26
2017-08-10 13:15:00,2017-08-10-1315.jpg,1.54,0.22
2017-08-10 13:30:00,2017-08-10-1330.jpg,1.67,0.16
2017-08-10 13:45:00,2017-08-10-1345.jpg,1.95,0.24
2017-08-10 14:00:00,2017-08-10-1400.jpg,1.82,0.2
2017-08-10 14:15:00,2017-08-10-1415.jpg,2.07,0.18
2017-08-10 14:30:00,2017-08-10-1430.jpg,1.36,0.17
2017-08-10 14:45:00,2017-08-10-1445.jpg,1.57,0.31
2017-08-10 15:00:00,2017-08-10-1500.jpg,1.56,0.22
2017-08-10 15:15:00,2017-08-10-1515.jpg,1.72,0.28
2017-08-10 15:30:00,2017-08-10-1530.jpg,2.53,0.29
2017-08-10 15:45:00,2017-08-10-1545.jpg,2.32,0.26
2017-08-10 16:00:00,2017-08-10-1600.jpg,1.96,0.27
2017-08-10 16:15:00,2017-08-10-1615.jpg,2.12,0.32
2017-08-10 16:30:00,2017-08-10-1630.jpg,1.91,0.41
2017-08-10 16:45:00,2017-08-10-1645.jpg,1.99,0.35
2017-08-10 17:00:00,2017-08-10-1700.jpg,2.37,0.49
2017-08-10 17:15:00,2017-08-10-1715.jpg,2.77,0.69
2017-08-10 17:30:00,2017-08-10-1730.jpg,2.34,0.73
2017-08-10 17:45:00,2017-08-10-1745.jpg,2.65,0.87
2017-08-10 18:00:00,2017-08-10-1800.jpg,2.46,0.92
2017-08-10 18:15:00,2017-08-10-1815.jpg,2.51,0.97
2017-08-10 18:30:00,2017-08-10-1830.jpg,2.59,0.93
2017-08-10 18:45:00,2017-08-10-1845.jpg,2.49,0.9
2017-08-10 19:00:00,2017-08-10-1900.jpg,2.17,0.44
2017-08-10 19:15:00,2017-08-10-1915.jpg,2.2,0.71
2017-08-10 19:30:00,2017-08-10-1930.jpg,1.73,0.58
2017-08-10 19:45:00,2017-08-10-1945.jpg,1.74,0.46
2017-08-10 20:00:00,2017-08-10-2000.jpg,1.93,0.65
2017-08-10 20:15:00,2017-08-10-2015.jpg,1.98,0.53
2017-08-10 20:30:00,2017-08-10-2030.jpg,1.78,0.56
2017-08-10 20:45:00,2017-08-10-2045.jpg,1.52,0.3
2017-08-10 21:00:00,2017-08-10-2100.jpg,1.58,0.58
2017-08-10 21:15:00,2017-08-10-2115.jpg,1.1,0.31
2017-08-10 21:30:00,2017-08-10-2130.jpg,1.46,0.55
2017-08-10 21:45:00,2017-08-10-2145.jpg,1.25,0.31
2017-08-10 22:00:00,2017-08-10-2200.jpg,1.45,0.61
2017-08-10 22:15:00,2017-08-10-2215.jpg,1.27,0.42
